"CView Export Data File: Version 2.0"
"Export From File: c:\users\mikehome\appdata\local\programs\python\python36-32\lipf6-ppc-bare_al_no_clean-galvcyc-5-corr.txt"
  lithium intercalation bare Al without plasma clean AL30

  Open Circuit Potential (V): -1.935
"Time (Sec)"	"E (Volts)"
9223.4	0.895
9224.4	0.895
9225.4	0.895
9226.4	0.895
9227.4	0.895
9228.4	0.895
9229.4	0.895
9230.4	0.9
9231.4	0.9
9232.4	0.9
9233.4	0.895
9234.4	0.895
9235.4	0.895
9236.4	0.9
9237.4	0.895
9238.4	0.9
9239.4	0.895
9240.4	0.895
9241.4	0.9
9242.4	0.9
9243.4	0.9
9244.4	0.895
9245.4	0.9
9246.4	0.9
9247.4	0.9
9248.4	0.9
9249.4	0.9
9250.4	0.9
9251.4	0.9
9252.4	0.9
9253.4	0.9
9254.4	0.9
9255.4	0.9
9256.4	0.9
9257.4	0.9
9258.4	0.9
9259.4	0.9
9260.4	0.9
9261.4	0.9
9262.4	0.9
9263.4	0.9
9264.4	0.9
9265.4	0.9
9266.4	0.9
9267.4	0.9
9268.4	0.9
9269.4	0.9
9270.4	0.9
9271.4	0.9
9272.4	0.9
9273.4	0.9
9274.4	0.9
9275.4	0.9
9276.4	0.9
9277.4	0.9
9278.4	0.9
9279.4	0.9
9280.4	0.9
9281.4	0.9
9282.4	0.9
9283.4	0.9
9284.4	0.9
9285.4	0.9
9286.4	0.9
9287.4	0.9
9288.4	0.9
9289.4	0.9
9290.4	0.9
9291.4	0.9
9292.4	0.9
9293.4	0.9
9294.4	0.9
9295.4	0.9
9296.4	0.9
9297.4	0.9
9298.4	0.9
9299.4	0.9
9300.4	0.9
9301.4	0.9
9302.4	0.9
9303.4	0.9
9304.4	0.9
9305.4	0.9
9306.4	0.9
9307.4	0.9
9308.4	0.9
9309.4	0.9
9310.4	0.9
9311.4	0.9
9312.4	0.9
9313.4	0.9
9314.4	0.9
9315.4	0.9
9316.4	0.9
9317.4	0.9
9318.4	0.9
9319.4	0.9
9320.4	0.9
9321.4	0.9
9322.4	0.9
9323.4	0.9
9324.4	0.9
9325.4	0.9
9326.4	0.9
9327.4	0.9
9328.4	0.9
9329.4	0.9
9330.4	0.9
9331.4	0.9
9332.4	0.9
9333.4	0.9
9334.4	0.9
9335.4	0.9
9336.4	0.9
9337.4	0.9
9338.4	0.9
9339.4	0.9
9340.4	0.9
9341.4	0.9
9342.4	0.9
9343.4	0.9
9344.4	0.9
9345.4	0.9
9346.4	0.9
9347.4	0.9
9348.4	0.9
9349.4	0.9
9350.4	0.9
9351.4	0.9
9352.4	0.9
9353.4	0.9
9354.4	0.9
9355.4	0.9
9356.4	0.9
9357.4	0.9
9358.4	0.9
9359.4	0.9
9360.4	0.9
9361.4	0.9
9362.4	0.9
9363.4	0.9
9364.4	0.9
9365.4	0.9
9366.4	0.9
9367.4	0.9
9368.4	0.9
9369.4	0.905
9370.4	0.9
9371.4	0.9
9372.4	0.9
9373.4	0.9
9374.4	0.9
9375.4	0.9
9376.4	0.905
9377.4	0.905
9378.4	0.905
9379.4	0.905
9380.4	0.905
9381.4	0.9
9382.4	0.905
9383.4	0.905
9384.4	0.905
9385.4	0.905
9386.4	0.905
9387.4	0.905
9388.4	0.905
9389.4	0.905
9390.4	0.905
9391.4	0.905
9392.4	0.905
9393.4	0.905
9394.4	0.905
9395.4	0.905
9396.4	0.905
9397.4	0.905
9398.4	0.905
9399.4	0.905
9400.4	0.905
9401.4	0.905
9402.4	0.905
9403.4	0.905
9404.4	0.905
9405.4	0.905
9406.4	0.905
9407.4	0.905
9408.4	0.905
9409.4	0.905
9410.4	0.905
9411.4	0.905
9412.4	0.905
9413.4	0.905
9414.4	0.905
9415.4	0.905
9416.4	0.905
9417.4	0.905
9418.4	0.905
9419.4	0.905
9420.4	0.905
9421.4	0.905
9422.4	0.905
9423.4	0.905
9424.4	0.905
9425.4	0.905
9426.4	0.905
9427.4	0.905
9428.4	0.905
9429.4	0.905
9430.4	0.905
9431.4	0.905
9432.4	0.905
9433.4	0.905
9434.4	0.91
9435.4	0.91
9436.4	0.91
9437.4	0.91
9438.4	0.91
9439.4	0.905
9440.4	0.91
9441.4	0.91
9442.4	0.91
9443.4	0.91
9444.4	0.91
9445.4	0.91
9446.4	0.91
9447.4	0.91
9448.4	0.91
9449.4	0.91
9450.4	0.91
9451.4	0.91
9452.4	0.91
9453.4	0.91
9454.4	0.91
9455.4	0.91
9456.4	0.91
9457.4	0.91
9458.4	0.91
9459.4	0.91
9460.4	0.91
9461.4	0.91
9462.4	0.91
9463.4	0.91
9464.4	0.91
9465.4	0.91
9466.4	0.91
9467.4	0.91
9468.4	0.91
9469.4	0.91
9470.4	0.91
9471.4	0.91
9472.4	0.91
9473.4	0.91
9474.4	0.91
9475.4	0.91
9476.4	0.91
9477.4	0.91
9478.4	0.91
9479.4	0.91
9480.4	0.91
9481.4	0.91
9482.4	0.91
9483.4	0.91
9484.4	0.91
9485.4	0.91
9486.4	0.91
9487.4	0.91
9488.4	0.91
9489.4	0.915
9490.4	0.915
9491.4	0.915
9492.4	0.915
9493.4	0.915
9494.4	0.915
9495.4	0.915
9496.4	0.915
9497.4	0.915
9498.4	0.915
9499.4	0.915
9500.4	0.915
9501.4	0.915
9502.4	0.915
9503.4	0.915
9504.4	0.915
9505.4	0.915
9506.4	0.915
9507.4	0.915
9508.4	0.915
9509.4	0.915
9510.4	0.915
9511.4	0.915
9512.4	0.915
9513.4	0.915
9514.4	0.915
9515.4	0.915
9516.4	0.915
9517.4	0.92
9518.4	0.915
9519.4	0.915
9520.4	0.92
9521.4	0.92
9522.4	0.92
9523.4	0.92
9524.4	0.92
9525.4	0.92
9526.4	0.92
9527.4	0.92
9528.4	0.92
9529.4	0.92
9530.4	0.92
9531.4	0.92
9532.4	0.92
9533.4	0.92
9534.4	0.92
9535.4	0.92
9536.4	0.92
9537.4	0.92
9538.4	0.92
9539.4	0.92
9540.4	0.92
9541.4	0.92
9542.4	0.92
9543.4	0.92
9544.4	0.92
9545.4	0.92
9546.4	0.92
9547.4	0.92
9548.4	0.92
9549.4	0.92
9550.4	0.92
9551.4	0.92
9552.4	0.92
9553.4	0.92
9554.4	0.92
9555.4	0.92
9556.4	0.92
9557.4	0.925
9558.4	0.925
9559.4	0.925
9560.4	0.925
9561.4	0.925
9562.4	0.925
9563.4	0.925
9564.4	0.925
9565.4	0.925
9566.4	0.925
9567.4	0.925
9568.4	0.925
9569.4	0.925
9570.4	0.925
9571.4	0.925
9572.4	0.925
9573.4	0.925
9574.4	0.925
9575.4	0.925
9576.4	0.925
9577.4	0.925
9578.4	0.93
9579.4	0.93
9580.4	0.93
9581.4	0.93
9582.4	0.93
9583.4	0.93
9584.4	0.93
9585.4	0.93
9586.4	0.93
9587.4	0.93
9588.4	0.93
9589.4	0.93
9590.4	0.93
9591.4	0.93
9592.4	0.93
9593.4	0.93
9594.4	0.93
9595.4	0.93
9596.4	0.93
9597.4	0.93
9598.4	0.93
9599.4	0.935
9600.4	0.935
9601.4	0.935
9602.4	0.935
9603.4	0.935
9604.4	0.935
9605.4	0.935
9606.4	0.935
9607.4	0.935
9608.4	0.935
9609.4	0.935
9610.4	0.935
9611.4	0.935
9612.4	0.935
9613.4	0.935
9614.4	0.94
9615.4	0.94
9616.4	0.94
9617.4	0.94
9618.4	0.94
9619.4	0.94
9620.4	0.94
9621.4	0.94
9622.4	0.94
9623.4	0.94
9624.4	0.94
9625.4	0.94
9626.4	0.94
9627.4	0.94
9628.4	0.94
9629.4	0.94
9630.4	0.94
9631.4	0.945
9632.4	0.945
9633.4	0.945
9634.4	0.945
9635.4	0.945
9636.4	0.945
9637.4	0.945
9638.4	0.945
9639.4	0.945
9640.4	0.95
9641.4	0.95
9642.4	0.95
9643.4	0.95
9644.4	0.95
9645.4	0.95
9646.4	0.95
9647.4	0.95
9648.4	0.95
9649.4	0.95
9650.4	0.95
9651.4	0.95
9652.4	0.955
9653.4	0.955
9654.4	0.955
9655.4	0.955
9656.4	0.955
9657.4	0.955
9658.4	0.955
9659.4	0.955
9660.4	0.96
9661.4	0.96
9662.4	0.96
9663.4	0.96
9664.4	0.96
9665.4	0.96
9666.4	0.96
9667.4	0.96
9668.4	0.96
9669.4	0.96
9670.4	0.965
9671.4	0.965
9672.4	0.965
9673.4	0.965
9674.4	0.965
9675.4	0.97
9676.4	0.97
9677.4	0.97
9678.4	0.97
9679.4	0.97
9680.4	0.97
9681.4	0.97
9682.4	0.97
9683.4	0.975
9684.4	0.975
9685.4	0.975
9686.4	0.975
9687.4	0.98
9688.4	0.98
9689.4	0.98
9690.4	0.98
9691.4	0.98
9692.4	0.98
9693.4	0.98
9694.4	0.985
9695.4	0.985
9696.4	0.985
9697.4	0.985
9698.4	0.985
9699.4	0.99
9700.4	0.99
9701.4	0.99
9702.4	0.99
9703.4	0.99
9704.4	0.99
9705.4	0.995
9706.4	0.995
9707.4	0.995
9708.4	1
9709.4	1
9710.4	1
9711.4	1
9712.4	1
9713.4	1.005
9714.4	1.005
9715.4	1.005
9716.4	1.01
9717.4	1.01
9718.4	1.01
9719.4	1.01
9720.4	1.015
9721.4	1.015
9722.4	1.02
9723.4	1.02
9724.4	1.02
9725.4	1.02
9726.4	1.025
9727.4	1.025
9728.4	1.025
9729.4	1.03
9730.4	1.03
9731.4	1.03
9732.4	1.035
9733.4	1.035
9734.4	1.04
9735.4	1.04
9736.4	1.04
9737.4	1.045
9738.4	1.045
9739.4	1.05
9740.4	1.05
9741.4	1.055
9742.4	1.055
9743.4	1.06
9744.4	1.06
9745.4	1.065
9746.4	1.065
9747.4	1.07
9748.4	1.07
9749.4	1.075
9750.4	1.08
9751.4	1.08
9752.4	1.085
9753.4	1.09
9754.4	1.09
9755.4	1.1
9756.4	1.1
9757.4	1.105
9758.4	1.11
9759.4	1.11
9760.4	1.12
9761.4	1.12
9762.2	1.13
9763.2	1.13
9764.2	1.14
9765.2	1.14
9766.2	1.15
9767.2	1.155
9768.2	1.16
9769.2	1.17
9770.2	1.175
9771.2	1.18
9772	1.19
9773	1.195
9774	1.205
9775	1.215
9776	1.225
9777	1.235
9778	1.245
9779	1.255
9779.8	1.265
9780.6	1.275
9781.4	1.285
9782.2	1.295
9783	1.305
9783.8	1.315
9784.4	1.325
9785.2	1.335
9786	1.345
9786.6	1.355
9787.4	1.365
9787.8	1.375
9788.4	1.385
9789	1.395
9789.6	1.405
9790	1.415
9790.4	1.425
9790.8	1.435
9791.2	1.445
9791.6	1.455
9792	1.465
9792.2	1.47
9792.4	1.48
9792.8	1.49
9793.2	1.5
9793.6	1.51
9793.8	1.52
9794	1.52
9794.2	1.53
9794.6	1.54
9795	1.55
9795.2	1.56
9795.6	1.57
9795.8	1.58
9796.2	1.59
9796.6	1.6
9796.8	1.61
9797.2	1.62
9797.4	1.63
9797.6	1.635
9797.8	1.645
9798	1.65
9798.2	1.66
9798.6	1.67
9798.8	1.68
9799.2	1.69
9799.4	1.7
9799.6	1.705
9799.8	1.715
9800	1.72
9800.2	1.73
9800.6	1.74
9800.8	1.75
9801	1.76
9801.4	1.77
9801.6	1.78
9801.8	1.785
9802	1.795
9802.4	1.805
9802.6	1.815
9803	1.825
9803.2	1.835
9803.4	1.84
9803.6	1.85
9804	1.86
9804.2	1.87
9804.4	1.876
9804.6	1.883
9805	1.896
9805.4	1.91
9805.6	1.917
9805.8	1.924
9806.2	1.937
9806.4	1.944
9806.6	1.951
9807	1.964
9807.2	1.971
9807.4	1.978
9807.6	1.985
9807.8	1.992
9808	1.998
9808.2	2.005
9808.6	2.018
9808.8	2.025
9809	2.032
9809.2	2.039
9809.4	2.046
9809.6	2.053
9809.8	2.06
9810	2.067
9810.2	2.074
9810.4	2.08
9810.6	2.087
9810.8	2.094
9811	2.101
9811.2	2.109
9811.4	2.116
9811.8	2.129
9812	2.136
9812.2	2.143
9812.4	2.149
9812.6	2.157
9812.8	2.163
9813	2.17
9813.4	2.183
9813.8	2.196
9814.2	2.209
9814.6	2.222
9814.8	2.229
9815	2.236
9815.4	2.248
9815.6	2.255
9815.8	2.262
9816	2.269
9816.2	2.276
9816.4	2.283
9816.6	2.29
9816.8	2.297
9817	2.304
9817.2	2.312
9817.4	2.319
9817.6	2.326
9817.8	2.335
9818	2.342
9818.2	2.35
9818.4	2.358
9818.6	2.365
9818.8	2.373
9819	2.382
9819.2	2.39
9819.4	2.398
9819.6	2.406
9819.8	2.415
9820	2.423
9820.2	2.432
9820.4	2.44
9820.6	2.449
9820.8	2.458
9821	2.466
9821.2	2.475
9821.4	2.484
9821.6	2.493
9821.8	2.502
9822	2.511
9822.2	2.52
9822.4	2.53
9822.6	2.54
9822.8	2.549
9823	2.56
9823.2	2.569
9823.4	2.58
9823.6	2.589
9823.8	2.6
9824	2.61
9824.2	2.62
9824.4	2.631
9824.6	2.642
9824.8	2.652
9825	2.663
9825.2	2.674
9825.4	2.686
9825.6	2.697
9825.8	2.708
9826	2.72
9826.2	2.732
9826.4	2.743
9826.6	2.755
9826.8	2.767
9827	2.779
9827.2	0.505
9827.4	0.485
9827.6	0.465
9827.8	0.45
9828	0.435
9828.2	0.42
9828.4	0.41
9828.6	0.395
9828.8	0.385
9829	0.375
9829.2	0.365
9829.4	0.36
9829.6	0.35
9829.8	0.34
9830.2	0.33
9830.4	0.32
9830.6	0.315
9830.8	0.305
9831.2	0.295
9831.6	0.285
9832	0.275
9832.2	0.27
9832.4	0.26
9833	0.25
9833.2	0.24
9833.8	0.23
9834.4	0.22
9835	0.21
9836	0.205
9837	0.205
9838	0.21
9838.6	0.22
9839.2	0.23
9839.8	0.24
9840.4	0.25
9840.8	0.26
9841.6	0.27
9842.2	0.28
9843	0.29
9844	0.3
9845	0.305
9846	0.315
9847	0.32
9848	0.325
9849	0.33
9850	0.335
9851	0.34
9852	0.34
9853	0.345
9854	0.35
9855	0.35
9856	0.355
9857	0.355
9858	0.36
9859	0.36
9860	0.36
9861	0.365
9862	0.365
9863	0.365
9864	0.37
9865	0.37
9866	0.37
9867	0.37
9868	0.37
9869	0.375
9870	0.375
9871	0.375
9872	0.38
9873	0.38
9874	0.38
9875	0.38
9876	0.38
9877	0.38
9878	0.38
9879	0.38
9880	0.385
9881	0.385
9882	0.385
9883	0.385
9884	0.385
9885	0.39
9886	0.39
9887	0.39
9888	0.39
9889	0.39
9890	0.39
9891	0.39
9892	0.39
9893	0.39
9894	0.39
9895	0.395
9896	0.395
9897	0.395
9898	0.395
9899	0.395
9900	0.395
9901	0.395
9902	0.395
9903	0.395
9904	0.4
9905	0.4
9906	0.4
9907	0.4
9908	0.4
9909	0.4
9910	0.4
9911	0.4
9912	0.4
9913	0.4
9914	0.4
9915	0.4
9916	0.4
9917	0.4
9918	0.4
9919	0.4
9920	0.4
9921	0.4
9922	0.4
9923	0.4
9924	0.4
9925	0.405
9926	0.4
9927	0.405
9928	0.405
9929	0.405
9930	0.405
9931	0.405
9932	0.405
9933	0.405
9934	0.405
9935	0.405
9936	0.405
9937	0.405
9938	0.405
9939	0.405
9940	0.405
9941	0.41
9942	0.41
9943	0.41
9944	0.41
9945	0.41
9946	0.41
9947	0.41
9948	0.41
9949	0.41
9950	0.41
9951	0.41
9952	0.41
9953	0.41
9954	0.41
9955	0.41
9956	0.41
9957	0.41
9958	0.41
9959	0.41
9960	0.41
9961	0.41
9962	0.41
9963	0.41
9964	0.41
9965	0.41
9966	0.41
9967	0.41
9968	0.41
9969	0.41
9970	0.41
9971	0.41
9972	0.41
9973	0.41
9974	0.41
9975	0.415
9976	0.415
9977	0.415
9978	0.415
9979	0.415
9980	0.415
9981	0.415
9982	0.415
9983	0.415
9984	0.415
9985	0.415
9986	0.415
9987	0.415
9988	0.415
9989	0.415
9990	0.415
9991	0.415
9992	0.415
9993	0.415
9994	0.415
9995	0.415
9996	0.415
9997	0.415
9998	0.415
9999	0.415
10000	0.415
10001	0.415
10002	0.415
10003	0.415
10004	0.415
10005	0.415
10006	0.415
10007	0.415
10008	0.42
10009	0.42
10010	0.42
10011	0.42
10012	0.42
10013	0.42
10014	0.42
10015	0.42
10016	0.42
10017	0.42
10018	0.42
10019	0.42
10020	0.42
10021	0.42
10022	0.42
10023	0.42
10024	0.42
10025	0.42
10026	0.42
10027	0.42
10028	0.42
10029	0.42
10030	0.42
10031	0.42
10032	0.42
10033	0.42
10034	0.42
10035	0.42
10036	0.42
10037	0.42
10038	0.42
10039	0.42
10040	0.42
10041	0.42
10042	0.42
10043	0.42
10044	0.42
10045	0.42
10046	0.42
10047	0.42
10048	0.42
10049	0.42
10050	0.42
10051	0.42
10052	0.42
10053	0.42
10054	0.42
10055	0.42
10056	0.42
10057	0.42
10058	0.42
10059	0.42
10060	0.42
10061	0.42
10062	0.42
10063	0.42
10064	0.42
10065	0.42
10066	0.42
10067	0.425
10068	0.42
10069	0.42
10070	0.42
10071	0.42
10072	0.42
10073	0.42
10074	0.42
10075	0.42
10076	0.42
10077	0.42
10078	0.42
10079	0.42
10080	0.42
10081	0.425
10082	0.425
10083	0.425
10084	0.425
10085	0.42
10086	0.425
10087	0.425
10088	0.425
10089	0.42
10090	0.425
10091	0.425
10092	0.425
10093	0.425
10094	0.425
10095	0.425
10096	0.425
10097	0.425
10098	0.425
10099	0.425
10100	0.425
10101	0.425
10102	0.425
10103	0.425
10104	0.425
10105	0.425
10106	0.425
10107	0.425
10108	0.425
10109	0.425
10110	0.425
10111	0.425
10112	0.425
10113	0.425
10114	0.425
10115	0.425
10116	0.425
10117	0.425
10118	0.425
10119	0.425
10120	0.425
10121	0.425
10122	0.425
10123	0.425
10124	0.425
10125	0.425
10126	0.425
10127	0.425
10128	0.425
10129	0.425
10130	0.425
10131	0.425
10132	0.425
10133	0.425
10134	0.425
10135	0.425
10136	0.425
10137	0.425
10138	0.425
10139	0.425
10140	0.425
10141	0.425
10142	0.425
10143	0.425
10144	0.425
10145	0.425
10146	0.425
10147	0.425
10148	0.425
10149	0.425
10150	0.425
10151	0.425
10152	0.425
10153	0.425
10154	0.425
10155	0.425
10156	0.425
10157	0.425
10158	0.425
10159	0.425
10160	0.425
10161	0.425
10162	0.425
10163	0.425
10164	0.425
10165	0.425
10166	0.425
10167	0.425
10168	0.425
10169	0.425
10170	0.425
10171	0.425
10172	0.425
10173	0.425
10174	0.425
10175	0.425
10176	0.425
10177	0.425
10178	0.425
10179	0.425
10180	0.425
10181	0.425
10182	0.425
10183	0.425
10184	0.425
10185	0.425
10186	0.425
10187	0.425
10188	0.425
10189	0.425
10190	0.425
10191	0.425
10192	0.425
10193	0.425
10194	0.425
10195	0.425
10196	0.425
10197	0.425
10198	0.425
10199	0.425
10200	0.425
10201	0.425
10202	0.425
10203	0.425
10204	0.425
10205	0.425
10206	0.425
10207	0.43
10208	0.425
10209	0.43
10210	0.43
10211	0.43
10212	0.425
10213	0.425
10214	0.425
10215	0.43
10216	0.425
10217	0.425
10218	0.425
10219	0.425
10220	0.425
10221	0.43
10222	0.43
10223	0.425
10224	0.43
10225	0.43
10226	0.425
10227	0.425
10228	0.425
10229	0.43
10230	0.43
10231	0.43
10232	0.425
10233	0.43
10234	0.43
10235	0.425
10236	0.43
10237	0.43
10238	0.425
10239	0.425
10240	0.425
10241	0.425
10242	0.43
10243	0.425
10244	0.425
10245	0.43
10246	0.43
10247	0.43
10248	0.43
10249	0.425
10250	0.43
10251	0.43
10252	0.43
10253	0.43
10254	0.425
10255	0.425
10256	0.43
10257	0.43
10258	0.43
10259	0.425
10260	0.43
10261	0.425
10262	0.425
10263	0.425
10264	0.43
10265	0.43
10266	0.43
10267	0.425
10268	0.425
10269	0.43
10270	0.425
10271	0.425
10272	0.425
10273	0.43
10274	0.43
10275	0.43
10276	0.43
10277	0.43
10278	0.43
10279	0.425
10280	0.425
10281	0.425
10282	0.425
10283	0.43
10284	0.43
10285	0.425
10286	0.43
10287	0.43
10288	0.425
10289	0.43
10290	0.43
10291	0.425
10292	0.43
10293	0.425
10294	0.425
10295	0.43
10296	0.425
10297	0.43
10298	0.43
10299	0.425
10300	0.43
10301	0.43
10302	0.43
10303	0.425
10304	0.43
10305	0.43
10306	0.43
10307	0.43
10308	0.43
10309	0.43
10310	0.43
10311	0.43
10312	0.43
10313	0.425
10314	0.43
10315	0.43
10316	0.43
10317	0.43
10318	0.43
10319	0.43
10320	0.43
10321	0.43
10322	0.425
10323	0.43
10324	0.43
10325	0.43
10326	0.425
10327	0.425
10328	0.43
10329	0.43
10330	0.43
10331	0.43
10332	0.43
10333	0.425
10334	0.425
10335	0.43
10336	0.43
10337	0.43
10338	0.425
10339	0.43
10340	0.43
10341	0.425
10342	0.425
10343	0.43
10344	0.43
10345	0.43
10346	0.425
10347	0.43
10348	0.43
10349	0.43
10350	0.425
10351	0.43
10352	0.425
10353	0.425
10354	0.425
10355	0.43
10356	0.425
10357	0.43
10358	0.425
10359	0.425
10360	0.425
10361	0.425
10362	0.425
10363	0.425
10364	0.425
10365	0.425
10366	0.43
10367	0.43
10368	0.43
10369	0.43
10370	0.43
10371	0.43
10372	0.43
10373	0.43
10374	0.43
10375	0.43
10376	0.425
10377	0.43
10378	0.425
10379	0.425
10380	0.425
10381	0.425
10382	0.425
10383	0.425
10384	0.425
10385	0.425
10386	0.425
10387	0.425
10388	0.425
10389	0.425
10390	0.425
10391	0.43
10392	0.425
10393	0.425
10394	0.425
10395	0.425
10396	0.425
10397	0.425
10398	0.425
10399	0.425
10400	0.425
10401	0.425
10402	0.425
10403	0.425
10404	0.425
10405	0.425
10406	0.425
10407	0.425
10408	0.425
10409	0.425
10410	0.425
10411	0.425
10412	0.425
10413	0.425
10414	0.425
10415	0.425
10416	0.425
10417	0.425
10418	0.425
10419	0.425
10420	0.425
10421	0.425
10422	0.425
10423	0.425
10424	0.425
10425	0.425
10426	0.425
10427	0.425
10428	0.425
10429	0.425
10430	0.425
10431	0.425
10432	0.425
10433	0.425
10434	0.425
10435	0.425
10436	0.425
10437	0.425
10438	0.425
10439	0.425
10440	0.425
10441	0.425
10442	0.425
10443	0.425
10444	0.425
10445	0.425
10446	0.425
10447	0.425
10448	0.425
10449	0.425
10450	0.425
10451	0.425
10452	0.425
10453	0.425
10454	0.425
10455	0.425
10456	0.425
10457	0.425
10458	0.425
10459	0.425
10460	0.425
10461	0.425
10462	0.425
10463	0.425
10464	0.425
10465	0.425
10466	0.425
10467	0.425
10468	0.425
10469	0.425
10470	0.425
10471	0.425
10472	0.425
10473	0.425
10474	0.425
10475	0.425
10476	0.425
10477	0.425
10478	0.425
10479	0.425
10480	0.425
10481	0.425
10482	0.425
10483	0.425
10484	0.425
10485	0.425
10486	0.425
10487	0.425
10488	0.425
10489	0.425
10490	0.425
10491	0.425
10492	0.425
10493	0.425
10494	0.425
10495	0.425
10496	0.425
10497	0.425
10498	0.425
10499	0.425
10500	0.425
10501	0.425
10502	0.425
10503	0.425
10504	0.425
10505	0.425
10506	0.425
10507	0.425
10508	0.425
10509	0.425
10510	0.425
10511	0.425
10512	0.425
10513	0.425
10514	0.425
10515	0.425
10516	0.425
10517	0.425
10518	0.425
10519	0.425
10520	0.425
10521	0.425
10522	0.425
10523	0.425
10524	0.425
10525	0.425
10526	0.425
10527	0.425
10528	0.425
10529	0.425
10530	0.425
10531	0.425
10532	0.425
10533	0.425
10534	0.425
10535	0.425
10536	0.425
10537	0.425
10538	0.425
10539	0.425
10540	0.425
10541	0.425
10542	0.425
10543	0.425
10544	0.425
10545	0.425
10546	0.425
10547	0.425
10548	0.425
10549	0.425
10550	0.425
10551	0.425
10552	0.425
10553	0.425
10554	0.425
10555	0.425
10556	0.425
10557	0.425
10558	0.425
10559	0.425
10560	0.425
10561	0.425
10562	0.425
10563	0.425
10564	0.425
10565	0.425
10566	0.425
10567	0.425
10568	0.425
10569	0.425
10570	0.425
10571	0.425
10572	0.425
10573	0.425
10574	0.425
10575	0.425
10576	0.425
10577	0.425
10578	0.425
10579	0.425
10580	0.425
10581	0.425
10582	0.425
10583	0.425
10584	0.425
10585	0.425
10586	0.425
10587	0.425
10588	0.425
10589	0.425
10590	0.425
10591	0.425
10592	0.425
10593	0.425
10594	0.425
10595	0.425
10596	0.425
10597	0.425
10598	0.425
10599	0.425
10600	0.425
10601	0.425
10602	0.425
10603	0.425
10604	0.425
10605	0.42
10606	0.425
10607	0.425
10608	0.425
10609	0.425
10610	0.425
10611	0.425
10612	0.425
10613	0.425
10614	0.425
10615	0.425
10616	0.425
10617	0.42
10618	0.425
10619	0.425
10620	0.42
10621	0.425
10622	0.425
10623	0.425
10624	0.425
10625	0.425
10626	0.425
10627	0.425
10628	0.42
10629	0.425
10630	0.425
10631	0.425
10632	0.425
10633	0.42
10634	0.42
10635	0.42
10636	0.425
10637	0.425
10638	0.42
10639	0.425
10640	0.425
10641	0.42
10642	0.42
10643	0.425
10644	0.42
10645	0.42
10646	0.42
10647	0.42
10648	0.425
10649	0.42
10650	0.425
10651	0.425
10652	0.425
10653	0.425
10654	0.42
10655	0.42
10656	0.42
10657	0.42
10658	0.42
10659	0.425
10660	0.42
10661	0.42
10662	0.42
10663	0.42
10664	0.42
10665	0.42
10666	0.42
10667	0.42
10668	0.42
10669	0.425
10670	0.42
10671	0.42
10672	0.42
10673	0.42
10674	0.42
10675	0.42
10676	0.42
10677	0.42
10678	0.42
10679	0.42
10680	0.42
10681	0.42
10682	0.42
10683	0.42
10684	0.42
10685	0.425
10686	0.425
10687	0.42
10688	0.425
10689	0.425
10690	0.42
10691	0.42
10692	0.42
10693	0.42
10694	0.42
10695	0.42
10696	0.42
10697	0.42
10698	0.42
10699	0.42
10700	0.42
10701	0.42
10702	0.42
10703	0.42
10704	0.42
10705	0.42
10706	0.42
10707	0.42
10708	0.42
10709	0.42
10710	0.42
10711	0.42
10712	0.42
10713	0.42
10714	0.42
10715	0.42
10716	0.42
10717	0.42
10718	0.42
10719	0.42
10720	0.42
10721	0.42
10722	0.42
10723	0.42
10724	0.42
10725	0.42
10726	0.42
10727	0.42
10728	0.42
10729	0.42
10730	0.42
10731	0.42
10732	0.42
10733	0.42
10734	0.42
10735	0.42
10736	0.42
10737	0.42
10738	0.42
10739	0.42
10740	0.42
10741	0.42
10742	0.42
10743	0.42
10744	0.42
10745	0.42
10746	0.42
10747	0.42
10748	0.42
10749	0.42
10750	0.42
10751	0.42
10752	0.42
10753	0.42
10754	0.42
10755	0.42
10756	0.42
10757	0.42
10758	0.42
10759	0.42
10760	0.42
10761	0.42
10762	0.42
10763	0.42
10764	0.42
10765	0.42
10766	0.42
10767	0.42
10768	0.42
10769	0.42
10770	0.42
10771	0.42
10772	0.42
10773	0.42
10774	0.42
10775	0.42
10776	0.42
10777	0.42
10778	0.42
10779	0.42
10780	0.42
10781	0.42
10782	0.42
10783	0.42
10784	0.42
10785	0.42
10786	0.42
10787	0.42
10788	0.42
10789	0.42
10790	0.42
10791	0.42
10792	0.42
10793	0.42
10794	0.42
10795	0.42
10796	0.42
10797	0.42
10798	0.42
10799	0.42
10800	0.42
10801	0.42
10802	0.42
10803	0.42
10804	0.42
10805	0.42
10806	0.42
10807	0.42
10808	0.42
10809	0.42
10810	0.42
10811	0.42
10812	0.42
10813	0.42
10814	0.42
10815	0.42
10816	0.42
10817	0.42
10818	0.42
10819	0.42
10820	0.42
10821	0.42
10822	0.42
10823	0.42
10824	0.42
10825	0.42
10826	0.42
10827	0.42
10827	0.42
10827	0.76
10828	0.765
10829	0.77
10830	0.775
10831	0.78
10832	0.785
10833	0.785
10834	0.79
10835	0.795
10836	0.795
10837	0.8
10838	0.8
10839	0.805
10840	0.81
10841	0.81
10842	0.81
10843	0.815
10844	0.82
10845	0.82
10846	0.82
10847	0.825
10848	0.825
10849	0.825
10850	0.83
10851	0.83
10852	0.83
10853	0.83
